country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
IRL,Ireland,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,7.623,2019
IRL,Ireland,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,7.101,2020
IRL,Ireland,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,7.529,2021
IRL,Ireland,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,7.309,2022
IRL,Ireland,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,6.809,2023
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,8.562,2010
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,8.594,2011
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,8.678,2012
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,8.457,2013
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,8.078,2014
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,7.498,2015
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,7.480,2016
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,7.629,2017
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,7.103,2018
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,6.857,2019
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,6.680,2020
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,6.334,2021
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,6.729,2022
IRL,Ireland,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,6.548,2023
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,17.010,1990
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,17.051,1991
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,17.027,1992
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,15.617,1993
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,16.894,1994
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,16.934,1995
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,17.525,1996
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,18.712,1997
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,19.532,1998
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,28.089,1999
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,27.733,2000
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,28.539,2001
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,28.426,2002
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,27.946,2003
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,28.365,2004
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,32.044,2005
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,34.471,2006
