country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.776,2013
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.873,2014
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.969,2015
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.065,2016
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.196,2017
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.327,2018
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.457,2019
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.579,2020
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.702,2021
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.702,2022
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.702,2023
ETH,Ethiopia,gdi_group,GDI Group,GDI,Gender Development Index,5,2023
ETH,Ethiopia,gii_rank,GII Rank,GII,Gender Inequality Index,131,2023
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,534.746,1994
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,557.519,1995
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,607.990,1996
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,599.542,1997
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,550.499,1998
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,566.623,1999
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,582.709,2000
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,625.236,2001
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,628.840,2002
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,608.097,2003
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,681.390,2004
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,686.534,2005
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,812.155,2006
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,880.598,2007
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,947.990,2008
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,1000.689,2009
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,1137.606,2010
ETH,Ethiopia,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,1229.335,2011
